Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02 00:00:00-05:00,101.39140825978642,103.18507405505332,100.79023385685048,102.89927673339844,4669200,0.0,0.0
2018-01-03 00:00:00-05:00,103.38218411059283,104.60424021721107,103.10623668513098,103.76654052734375,3888700,0.0,0.0
2018-01-04 00:00:00-05:00,104.46627515123801,106.10226005046425,104.239599736416,105.13643646240234,4540200,0.0,0.0
2018-01-05 00:00:00-05:00,106.20081177535653,106.73299936306591,105.64890935902602,106.535888671875,3368400,0.0,0.0
2018-01-08 00:00:00-05:00,106.43731694814689,107.56082135885711,106.01353844101915,107.28487396240234,2933600,0.0,0.0
2018-01-09 00:00:00-05:00,107.42286283816688,107.75793971863204,106.68371469937215,107.57069396972656,3302300,0.0,0.0
2018-01-10 00:00:00-05:00,107.1074950026086,107.90577259936597,106.66400911974425,107.22576141357422,3113300,0.0,0.0
2018-01-11 00:00:00-05:00,107.4228565054925,107.8170703267445,107.09762953903436,107.52140808105469,3668100,0.0,0.0
2018-01-12 00:00:00-05:00,107.64952447110753,109.10810573442795,107.33415493965964,108.64490509033203,5749500,0.0,0.0
2018-01-16 00:00:00-05:00,109.2461004459022,109.82756759575122,106.66401426024599,107.31446075439453,5790800,0.0,0.0
2018-01-17 00:00:00-05:00,108.16200248516917,108.78288416617004,107.64952979086732,108.44780731201172,4254700,0.0,0.0
2018-01-18 00:00:00-05:00,108.63506022506607,110.54698480840096,108.62520281203254,110.15277099609375,3842800,0.0,0.0
2018-01-19 00:00:00-05:00,110.5864103731372,110.77366363156948,109.99509339582877,110.31046295166016,3120900,0.0,0.0
2018-01-22 00:00:00-05:00,110.01479802329376,111.32555576237999,109.40377375319576,111.2565689086914,2214700,0.0,0.0
2018-01-23 00:00:00-05:00,111.54237965051392,112.11398933652782,111.04961423546818,111.60150909423828,2816800,0.0,0.0
2018-01-24 00:00:00-05:00,111.98586832021986,112.19282889744028,110.87222116117562,111.21715545654297,4975500,0.0,0.0
2018-01-25 00:00:00-05:00,111.6409194841693,111.82817272826722,110.28088978857076,110.34001922607422,4715100,0.0,0.0
