Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02 00:00:00-05:00,29.538625932472335,29.863769282265107,29.43259963754132,29.849632263183594,4782500,0.0,0.0
2018-01-03 00:00:00-05:00,29.99806830678218,30.59180965387027,29.927385904465353,30.19598388671875,3908700,0.0,0.0
2018-01-04 00:00:00-05:00,30.309077855016913,30.598880023538754,29.892045203108815,30.556468963623047,4243500,0.0,0.0
2018-01-05 00:00:00-05:00,30.4433751303216,30.584742631962143,30.08995772440065,30.471649169921875,3722200,0.0,0.0
2018-01-08 00:00:00-05:00,30.485802023983467,30.683715011259324,30.08997335306953,30.570621490478516,3596000,0.0,0.0
2018-01-09 00:00:00-05:00,30.648364371105075,30.648364371105075,29.998074804225187,30.06875991821289,5826100,0.0,0.0
2018-01-10 00:00:00-05:00,30.075828732315866,30.167718037363056,29.65879597416206,29.814300537109375,3457100,0.0,0.0
2018-01-11 00:00:00-05:00,30.12530787147795,30.789734517582794,29.86377966841627,30.443384170532227,6856900,0.0,0.0
2018-01-12 00:00:00-05:00,30.450439069733587,31.24916031048725,30.408028018576633,31.128999710083008,7671400,0.0,0.0
2018-01-16 00:00:00-05:00,31.220900323060015,31.397609071177026,30.563546260717324,30.577680587768555,5634900,0.0,0.0
2018-01-17 00:00:00-05:00,30.71198586138117,30.987651121001747,30.153585481125052,30.70491600036621,4341500,0.0,0.0
2018-01-18 00:00:00-05:00,30.556480602818127,30.945239362863582,30.32322642533561,30.535276412963867,2714700,0.0,0.0
2018-01-19 00:00:00-05:00,30.35149329301985,30.41510854954068,29.962734590442114,30.287878036499023,5604300,0.0,0.0
2018-01-22 00:00:00-05:00,30.43631200190712,31.680340249204022,30.386833774230386,31.67327308654785,4840600,0.0,0.0
2018-01-23 00:00:00-05:00,31.72982041233803,31.906529149494165,31.270379313548883,31.468292236328125,4173500,0.0,0.0
2018-01-24 00:00:00-05:00,31.59552274278945,31.82877687372765,31.143148807087556,31.468292236328125,5302100,0.0,0.0
2018-01-25 00:00:00-05:00,31.786370701863458,31.920668380704445,31.022987610275035,31.037124633789062,3633900,0.0,0.0
2018-01-26 00:00:00-05:00,31.121942111354883,31.319857731679914,30.931096350520765,31.001781463623047,2734500,0.0,0.0
2018-01-29 00:00:00-05:00,30.810931178311446,31.39053553883048,30.613018283410593,30.627155303955078,3401000,0.0,0.0
2018-01-30 00:00:00-05:00,30.337347296399077,30.422169410912005,29.270027970871293,29.347780227661133,6403900,0.0,0.0
2018-01-31 00:00:00-05:00,29.347792314580023,29.665868634101837,29.029715995058204,29.24176597595215,4526900,0.0,0.0
2018-02-01 00:00:00-05:00,29.460879753680587,29.934457856990555,29.30537520806299,29.842571258544922,7342200,0.0,0.0
2018-02-02 00:00:00-05:00,29.41847107229219,29.51036037454744,28.238057951563793,28.29460334777832,6009900,0.0,0.0
2018-02-05 00:00:00-05:00,27.82808929328836,28.400626533704017,27.0717761650387,27.319169998168945,8425300,0.0,0.0
2018-02-06 00:00:00-05:00,26.66887886513667,27.729131151991954,26.315461436184908,27.12832260131836,8520400,0.0,0.0
2018-02-07 00:00:00-05:00,27.12125029974236,27.510008897298402,25.96911152652218,25.983245849609375,8469500,0.0,0.0
2018-02-08 00:00:00-05:00,26.068073176585802,26.428557807296876,24.661470468522158,24.69681167602539,7717800,0.0,0.0
2018-02-09 00:00:00-05:00,24.937136627080374,24.937136627080374,23.10643396540272,24.513036727905273,11522700,0.0,0.0
2018-02-12 00:00:00-05:00,24.951264180043815,25.523801253358076,24.774555506394268,25.290544509887695,6551600,0.0,0.0
2018-02-13 00:00:00-05:00,25.000749122147457,25.01488614340778,24.315121117368943,24.43528175354004,4890000,0.0,0.0
2018-02-14 00:00:00-05:00,24.05359424836605,25.304692525112717,23.883955357896888,25.135053634643555,6463500,0.0,0.0
2018-02-15 00:00:00-05:00,25.198664345108845,25.226935690843938,23.72137935009817,24.555444717407227,6839600,0.0,0.0
2018-02-16 00:00:00-05:00,24.477696269675686,24.67560920251181,24.032389474432918,24.11014175415039,6752900,0.0,0.0
2018-02-20 00:00:00-05:00,24.244436988319634,24.66853955414088,24.159617553699867,24.491830825805664,6373400,0.0,0.0
2018-02-21 00:00:00-05:00,22.00377557279126,23.473992493655572,21.381761292040597,21.607948303222656,31052300,0.0,0.0
2018-02-22 00:00:00-05:00,21.70689817270059,22.307708080788444,21.339345065559073,21.494848251342773,18625400,0.0,0.0
2018-02-23 00:00:00-05:00,21.749305668775772,22.23702067755286,21.374682764420054,22.215816497802734,11877800,0.0,0.0
2018-02-26 00:00:00-05:00,22.293579391841668,22.604585860836693,21.72104199809435,22.34305763244629,11189400,0.0,0.0
2018-02-27 00:00:00-05:00,22.208754282302348,22.95799895516432,22.187548748362417,22.51976203918457,10584900,0.0,0.0
2018-02-28 00:00:00-05:00,22.562166692515373,22.75301106239762,21.671554689736823,21.67862319946289,12820800,0.0,0.0
2018-03-01 00:00:00-05:00,21.67155993465431,22.251164390662854,21.494851193277036,21.586740493774414,8932300,0.0,0.0
2018-03-02 00:00:00-05:00,21.48778145961866,22.208753406992532,21.18384222602885,22.166343688964844,9107600,0.0,0.0
2018-03-05 00:00:00-05:00,21.996699354185694,22.851970154879382,21.98963084447314,22.61871337890625,9848900,0.0,0.0
2018-03-06 00:00:00-05:00,22.73181266904365,22.774223738198128,22.09566146171436,22.145139694213867,6937100,0.0,0.0
2018-03-07 00:00:00-05:00,21.890676811364592,22.265299801302962,21.728105104632707,21.876541137695312,6492400,0.0,0.0
2018-03-08 00:00:00-05:00,22.47028447815697,22.979203826082642,22.420804897488495,22.894384384155273,12183900,0.0,0.0
2018-03-09 00:00:00-05:00,23.014544391549936,23.219524455093463,22.724742202028683,23.12763786315918,9139500,0.0,0.0
2018-03-12 00:00:00-04:00,23.1347051421703,23.572942009821492,23.042815853411465,23.198320388793945,7303000,0.0,0.0
2018-03-13 00:00:00-04:00,23.304343052687962,23.42450366842196,22.837832215886557,23.177112579345703,9880400,0.0,0.0
2018-03-14 00:00:00-04:00,23.23377066064088,23.38247746842401,23.042575035789252,23.099224090576172,9723500,0.06,0.0
2018-03-15 00:00:00-04:00,23.148784362804303,23.403711767196953,22.31319153297049,22.454816818237305,9724900,0.0,0.0
2018-03-16 00:00:00-04:00,22.461901923398397,23.070896016230066,22.412332997993428,22.631853103637695,10675500,0.0,0.0
2018-03-19 00:00:00-04:00,22.483148687987757,22.589368017958076,21.881237350619877,22.065351486206055,9728400,0.0,0.0
2018-03-20 00:00:00-04:00,22.27778844619882,22.631853752850308,22.235300987583187,22.341520309448242,8607900,0.0,0.0
2018-03-21 00:00:00-04:00,22.504391730275696,23.58074925289732,22.412333992736098,23.31165885925293,10172400,0.0,0.0
2018-03-22 00:00:00-04:00,22.964679326118606,23.19128093903691,22.723914774729867,22.865541458129883,8580800,0.0,0.0
2018-03-23 00:00:00-04:00,23.000082200186043,23.424962192723502,22.730991808376046,22.823049545288086,8514900,0.0,0.0
2018-03-26 00:00:00-04:00,23.06381583208092,23.06381583208092,22.341522220569527,22.993003845214844,6366000,0.0,0.0
2018-03-27 00:00:00-04:00,23.01424054439858,23.077972395496744,22.36276045034646,22.454816818237305,6045100,0.0,0.0
