Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-01-02 00:00:00-05:00,214.89493933672796,215.01166525776074,211.68531996951532,213.1442413330078,2258300,0.0,0.0
2018-01-03 00:00:00-05:00,212.98584844087443,213.53608600234872,211.1017602321698,211.1601104736328,2988200,0.0,0.0
2018-01-04 00:00:00-05:00,212.77743421983024,216.5206143493643,212.01880474496633,214.11129760742188,2583200,0.0,0.0
2018-01-05 00:00:00-05:00,214.40306164986572,214.66149709414333,211.4935639724105,213.01918029785156,2594700,0.0,0.0
2018-01-08 00:00:00-05:00,212.37724393156967,212.73571560730346,209.76785507777547,209.92625427246094,2940500,0.0,0.0
2018-01-09 00:00:00-05:00,210.75161330359205,213.08589001755286,210.60154620643948,211.70199584960938,2637300,0.0,0.0
2018-01-10 00:00:00-05:00,212.58570237136087,212.71074769620617,210.3764834938552,212.0271453857422,2927200,0.0,0.0
2018-01-11 00:00:00-05:00,213.21093219578714,213.3276453937296,210.89333246465503,212.69406127929688,2422400,0.0,0.0
2018-01-12 00:00:00-05:00,213.21094983602575,214.50312723416107,211.82705557393533,214.27804565429688,2849200,0.0,0.0
2018-01-16 00:00:00-05:00,216.1287749652654,218.22961252920302,213.752812273669,215.4701690673828,4445500,0.0,0.0
2018-01-17 00:00:00-05:00,217.57104646909687,218.42138008757155,207.45028786682568,211.46023559570312,8608100,0.0,0.0
2018-01-18 00:00:00-05:00,212.16053307335764,212.20220636729647,208.91755957204654,209.22601318359375,4984500,0.0,0.0
2018-01-19 00:00:00-05:00,209.25102579195334,213.5360988508028,208.6341058376256,213.5194091796875,4643400,0.0,0.0
2018-01-22 00:00:00-05:00,212.9608431342365,219.14666848162634,212.74409367231632,218.02120971679688,5264700,0.0,0.0
2018-01-23 00:00:00-05:00,215.0867050531004,216.97080603711632,214.12799033206937,216.82907104492188,4003600,0.0,0.0
2018-01-24 00:00:00-05:00,217.37089940518374,221.5725993033647,217.00408292128733,221.48922729492188,4314000,0.0,0.0
2018-01-25 00:00:00-05:00,222.04781591177078,225.50753830578265,220.93070213914055,224.28204345703125,5055000,0.0,0.0
2018-01-26 00:00:00-05:00,222.99817947327907,224.25702818169694,221.7976937183194,223.5400848388672,3535400,0.0,0.0
2018-01-29 00:00:00-05:00,224.2904391756081,228.25036912002844,224.0986860403857,227.15826416015625,3881100,0.0,0.0
2018-01-30 00:00:00-05:00,225.41584661193696,226.75804192757073,222.681386976553,224.20701599121094,3970400,0.0,0.0
2018-01-31 00:00:00-05:00,223.88187964556914,225.09071030345558,222.03113278763357,223.33168029785156,3710200,0.0,0.0
2018-02-01 00:00:00-05:00,221.88110492058334,227.24993787252484,221.75605959934904,226.9498291015625,3388200,0.0,0.0
2018-02-02 00:00:00-05:00,225.0907077592266,226.5496290132216,216.21213493037064,216.78736877441406,5913900,0.0,0.0
2018-02-05 00:00:00-05:00,214.67824665312514,219.50517486535887,201.3311894707189,207.6754150390625,6528500,0.0,0.0
2018-02-06 00:00:00-05:00,203.59041366916864,215.711961380107,201.83970280733462,215.6702880859375,6739900,0.0,0.0
2018-02-07 00:00:00-05:00,213.3359970532576,218.3797122515983,213.1359245360455,214.33641052246094,4125000,0.0,0.0
2018-02-08 00:00:00-05:00,215.02831464373415,215.7369386311182,205.12433209274067,205.3744354248047,4166200,0.0,0.0
2018-02-09 00:00:00-05:00,208.1005230498113,209.80954762985039,199.4887178010419,207.83375549316406,5978600,0.0,0.0
2018-02-12 00:00:00-05:00,209.3760741021235,213.54442128887322,207.4336355073899,211.0517578125,3692500,0.0,0.0
2018-02-13 00:00:00-05:00,210.09300719724774,213.75281511546228,208.90086613906138,213.02752685546875,2700500,0.0,0.0
2018-02-14 00:00:00-05:00,212.58568933782618,219.01327305651844,212.15217770363117,218.90489196777344,3793800,0.0,0.0
2018-02-15 00:00:00-05:00,221.55597008006214,223.4233812446858,219.18000739269107,223.15660095214844,3523100,0.0,0.0
2018-02-16 00:00:00-05:00,221.74765206173353,224.49043072591041,221.67262489020794,223.10653686523438,2602500,0.0,0.0
2018-02-20 00:00:00-05:00,222.49804256674116,224.13202749786296,219.5134918112737,220.83070373535156,2618400,0.0,0.0
2018-02-21 00:00:00-05:00,220.02205589756312,225.0907550389632,219.36344989806796,219.58853149414062,3017900,0.0,0.0
2018-02-22 00:00:00-05:00,220.42221221813963,222.02286886337177,217.35431454315017,217.9462127685547,2678900,0.0,0.0
2018-02-23 00:00:00-05:00,219.25501008463175,222.57302281826034,218.75480345239922,222.39793395996094,2507100,0.0,0.0
2018-02-26 00:00:00-05:00,223.00653907095884,226.57464267843145,222.39795131938942,226.14114379882812,2751400,0.0,0.0
2018-02-27 00:00:00-05:00,225.92437630488192,227.6917511189778,223.36500549316406,223.36500549316406,3140600,0.0,0.0
2018-02-28 00:00:00-05:00,225.00358755128565,225.29617043790756,219.5109995386171,219.81195068359375,3104300,0.75,0.0
2018-03-01 00:00:00-05:00,219.5445191209201,220.33037036604605,214.18571880831902,214.67059326171875,3483500,0.0,0.0
2018-03-02 00:00:00-05:00,213.1824560337363,216.7271287071603,210.75803320497008,215.79080200195312,3122800,0.0,0.0
2018-03-05 00:00:00-05:00,214.40295400212457,221.16626668442237,214.21903092182185,219.9707794189453,2445800,0.0,0.0
2018-03-06 00:00:00-05:00,221.35025257962053,223.9418874418938,220.0460796448228,223.15603637695312,2217300,0.0,0.0
2018-03-07 00:00:00-05:00,219.61131021233126,222.73797718830656,218.1566620278691,221.83509826660156,2509400,0.0,0.0
2018-03-08 00:00:00-05:00,222.77984961190822,224.13418109532134,219.5612075172479,222.6627960205078,2565400,0.0,0.0
2018-03-09 00:00:00-05:00,224.63576692496193,226.63381639940866,223.24798806826107,226.3662872314453,4410600,0.0,0.0
2018-03-12 00:00:00-04:00,226.55864776700815,230.16184783621148,226.36635633514817,228.54835510253906,3065600,0.0,0.0
2018-03-13 00:00:00-04:00,229.3508659808341,229.92771463424918,223.58240495967095,224.49365234375,2288100,0.0,0.0
2018-03-14 00:00:00-04:00,226.05700339219052,226.374691140053,220.6313089486136,221.06602478027344,2478700,0.0,0.0
2018-03-15 00:00:00-04:00,222.14448396954728,224.88659458561062,221.83516448286477,222.88851928710938,2255200,0.0,0.0
